가입연도,가입당시연령,계약자 소재지(시군구),면적,지목,월지급금(원)
2017,70대,강원특별자치도 양양군 양양읍 정손리,23201,답,2656420
2016,70대,강원특별자치도 양양군 양양읍 조산리,773,"답,전",152080
2024,70대,강원특별자치도 양양군 양양읍 조산리,1342,전,129320
2011,60대,강원특별자치도 양양군 양양읍 청곡리,773,"답,전",156040
2019,70대,강원특별자치도 양양군 양양읍 청곡리,1692,답,471500
2019,70대,강원특별자치도 양양군 양양읍 청곡리,2318,답,609040
2019,70대,강원특별자치도 양양군 양양읍 청곡리,2691,답,707040
2019,70대,강원특별자치도 양양군 양양읍 청곡리,3001,답,860170
2018,80대,강원특별자치도 양양군 현남면 견불리,5143,"답,전",895370
2018,70대,강원특별자치도 양양군 현남면 남애리,4033,전,636240
2024,60대,강원특별자치도 양양군 현남면 원포리,3425,답,1185900
2025,70대,강원특별자치도 양양군 현남면 인구리,10161,"답,전",2828650
2025,70대,강원특별자치도 양양군 현남면 인구리,10076,"답,전",2805420
2012,70대,강원특별자치도 양양군 현북면 면옥치리,2142,전,90000
2019,70대,강원특별자치도 양양군 현북면 법수치리,2142,전,707910
2023,80대,강원특별자치도 양양군 현북면 법수치리,2142,전,1189500
2022,60대,강원특별자치도 양양군 현북면 장리,4289,"답,전",354190
2022,60대,강원특별자치도 양양군 현북면 장리,6674,"답,전",762570
2022,60대,강원특별자치도 양양군 현북면 중광정리,3283,전,838720
2017,60대,강원특별자치도 영월군 김삿갓면 각동리,2071,전,162840
2017,60대,강원특별자치도 영월군 김삿갓면 각동리,1677,전,126970
2017,60대,강원특별자치도 영월군 김삿갓면 각동리,3048,전,221910
2017,60대,강원특별자치도 영월군 김삿갓면 각동리,7686,전,559580
2022,70대,강원특별자치도 영월군 김삿갓면 와석리,6027,"답,전",967240
2021,70대,강원특별자치도 영월군 남면 광천리,29839,전,787120
2011,80대,강원특별자치도 영월군 남면 북쌍리,16100,"답,전",758690
2011,80대,강원특별자치도 영월군 남면 북쌍리,16100,"답,전",758690
2016,70대,강원특별자치도 영월군 남면 북쌍리,7087,"답,전",334200
2025,60대,강원특별자치도 영월군 남면 북쌍리,4181,전,697400
2025,70대,강원특별자치도 영월군 남면 북쌍리,11496,전,2334660
2015,70대,강원특별자치도 영월군 남면 연당리,8743,전,372920
2017,60대,강원특별자치도 영월군 남면 창원리,12781,전,1346910
2017,60대,강원특별자치도 영월군 남면 창원리,12781,전,1346910
2019,70대,강원특별자치도 영월군 북면 연덕리,9050,전,1906000
2022,70대,강원특별자치도 영월군 산솔면 화원리,12815,전,1777530
2012,70대,강원특별자치도 영월군 상동읍 내덕리,10017,"답,전",516820
2012,70대,강원특별자치도 영월군 상동읍 내덕리,10017,"답,전",516820
2017,70대,강원특별자치도 영월군 상동읍 내덕리,12343,전,1052470
2025,80대,강원특별자치도 영월군 상동읍 천평리,9622,전,1708650
2015,60대,강원특별자치도 영월군 수주면 중방길 85-27,8022,답,537310
2013,70대,강원특별자치도 영월군 영월읍 덕포리,8192,전,1570100
2018,60대,강원특별자치도 영월군 영월읍 덕포리,3101,전,819460
2018,60대,강원특별자치도 영월군 영월읍 덕포리,932,전,246280
2018,60대,강원특별자치도 영월군 영월읍 덕포리,443,전,117060
2018,60대,강원특별자치도 영월군 영월읍 덕포리,248,전,65530
2023,80대,강원특별자치도 영월군 영월읍 덕포리,3292,전,995970
2023,80대,강원특별자치도 영월군 영월읍 덕포리,959,전,1271050
2017,70대,강원특별자치도 영월군 영월읍 연하리,6321,전,696350
2017,70대,강원특별자치도 영월군 영월읍 연하리,7202,전,793410
2017,70대,강원특별자치도 영월군 영월읍 연하리,6033,전,642470
2019,80대,강원특별자치도 영월군 영월읍 연하리,15815,전,1445290
2011,70대,강원특별자치도 영월군 영월읍 영흥리,1338,전,419900
2016,70대,강원특별자치도 영월군 영월읍 영흥리,1338,전,1191510
2021,70대,강원특별자치도 영월군 영월읍 영흥리,1267,전,310200
2017,70대,강원특별자치도 영월군 영월읍 팔괴리,5878,전,2070650
2018,70대,강원특별자치도 영월군 영월읍 팔괴리,11691,전,2546190
2021,60대,강원특별자치도 영월군 영월읍 팔괴리,2204,전,874070
2022,60대,강원특별자치도 영월군 주천면 금마리,1917,전,638060
2015,70대,강원특별자치도 영월군 주천면 신일리,2179,전,672750
2017,70대,강원특별자치도 영월군 주천면 용석리,3206,답,299740
2016,60대,강원특별자치도 영월군 주천면 주천리,2463,전,595340
2020,60대,강원특별자치도 영월군 주천면 주천리,8457,전,865340
2020,60대,강원특별자치도 영월군 주천면 주천리,2399,전,189850
2021,60대,강원특별자치도 영월군 주천면 주천리,2994,전,1550910
2018,70대,강원특별자치도 영월군 한반도면 신천리,897,전,394260
2014,70대,강원특별자치도 영월군 한반도면 후탄리,1323,과수원,253990
2011,70대,강원특별자치도 원주시 가현동 ,12231,전,550290
2017,80대,강원특별자치도 원주시 가현동 ,11721,전,1548380
2015,70대,강원특별자치도 원주시 개운동 ,10788,답,2291910
2015,70대,강원특별자치도 원주시 개운동 ,2892,"답,전",839880
2015,70대,강원특별자치도 원주시 개운동 ,2212,전,505720
2021,70대,강원특별자치도 원주시 개운동 ,1119,전,1245150
2024,70대,강원특별자치도 원주시 개운동 ,3243,전,1665570
2012,70대,강원특별자치도 원주시 관설동 ,15883,"답,전",697480
2012,70대,강원특별자치도 원주시 관설동 ,15387,"답,전",689150
2014,70대,강원특별자치도 원주시 관설동 ,3997,전,2135960
2019,60대,강원특별자치도 원주시 관설동 ,1253,전,1523530
2020,60대,강원특별자치도 원주시 관설동 ,2695,전,1861690
2025,60대,강원특별자치도 원주시 관설동 ,3454,전,2981530
2019,60대,강원특별자치도 원주시 귀래면 귀래리,1224,"답,전",217830
2019,60대,강원특별자치도 원주시 귀래면 귀래리,6356,"답,전",803150
2020,60대,강원특별자치도 원주시 귀래면 귀래리,10211,전,833620
2021,70대,강원특별자치도 원주시 귀래면 귀래리,2849,답,378140
2018,70대,강원특별자치도 원주시 귀래면 용암리,2507,답,609290
2018,70대,강원특별자치도 원주시 귀래면 용암리,12597,답,2089070
2021,70대,강원특별자치도 원주시 귀래면 용암리,1864,전,232730
2023,70대,강원특별자치도 원주시 귀래면 용암리,2869,답,648940
2019,70대,강원특별자치도 원주시 귀래면 운남리,2683,답,596760
2011,80대,강원특별자치도 원주시 단계동 ,17432,답,3047860
2011,80대,강원특별자치도 원주시 단계동 ,9444,답,1667080
2014,90대,강원특별자치도 원주시 단계동 ,1312,답,371300
2015,80대,강원특별자치도 원주시 단계동 ,6674,답,1700640
2015,70대,강원특별자치도 원주시 단계동 ,3510,답,1125480
2015,90대,강원특별자치도 원주시 단계동 ,1312,답,467370
2020,80대,강원특별자치도 원주시 단계동 ,1805,전,1189080
2020,60대,강원특별자치도 원주시 단계동 ,2275,답,1150790
2020,60대,강원특별자치도 원주시 단계동 ,4477,"답,전",2175230
2020,60대,강원특별자치도 원주시 단계동 ,4044,답,1905990
2021,60대,강원특별자치도 원주시 단계동 ,5989,답,1588740
2024,60대,강원특별자치도 원주시 단계동 ,6674,답,1589280
2024,70대,강원특별자치도 원주시 단계동 ,3384,답,846950
2024,60대,강원특별자치도 원주시 단계동 ,3474,답,1453570
2024,60대,강원특별자치도 원주시 단계동 ,2724,답,1196100
2025,60대,강원특별자치도 원주시 단계동 ,4079,답,3000000
2014,80대,강원특별자치도 원주시 단구동 ,1634,전,994070
2014,70대,강원특별자치도 원주시 단구동 ,1547,전,703680
2015,70대,강원특별자치도 원주시 단구동 ,7379,전,847470
2015,80대,강원특별자치도 원주시 단구동 ,2051,전,694330
2018,80대,강원특별자치도 원주시 단구동 ,4177,답,1252640
2020,80대,강원특별자치도 원주시 단구동 ,9805,전,914350
2020,80대,강원특별자치도 원주시 단구동 ,1492,전,2586640
2022,60대,강원특별자치도 원주시 단구동 ,7025,"답,전",951660
2023,80대,강원특별자치도 원주시 단구동 ,7383,전,953060
2011,70대,강원특별자치도 원주시 명륜동 ,6906,전,535780
2011,70대,강원특별자치도 원주시 명륜동 ,6906,전,535780
2014,60대,강원특별자치도 원주시 명륜동 ,3907,답,862380
2016,70대,강원특별자치도 원주시 명륜동 ,2955,답,1286490
2018,70대,강원특별자치도 원주시 명륜동 ,2493,답,1500000
2018,70대,강원특별자치도 원주시 명륜동 ,2212,전,700000
2018,70대,강원특별자치도 원주시 명륜동 ,2291,답,800000
2018,70대,강원특별자치도 원주시 명륜동 ,3230,"답,전",675940
2018,70대,강원특별자치도 원주시 명륜동 ,2476,답,606240
2019,60대,강원특별자치도 원주시 명륜동 ,2736,전,2114040
2019,70대,강원특별자치도 원주시 명륜동 ,754,전,207180
2019,60대,강원특별자치도 원주시 명륜동 ,2780,답,1512870
2020,60대,강원특별자치도 원주시 명륜동 ,2964,답,1182810
2021,60대,강원특별자치도 원주시 명륜동 ,4634,답,2293630
2022,80대,강원특별자치도 원주시 명륜동 ,10629,전,1555250
2022,70대,강원특별자치도 원주시 명륜동 ,2909,전,529300
2023,70대,강원특별자치도 원주시 명륜동 ,2486,답,1084090
2023,70대,강원특별자치도 원주시 명륜동 ,1289,전,945660
2024,60대,강원특별자치도 원주시 명륜동 ,4948,"답,전",2223110
2025,60대,강원특별자치도 원주시 명륜동 ,3204,답,1534510
2011,80대,강원특별자치도 원주시 무실동 ,3914,답,1340030
2011,70대,강원특별자치도 원주시 무실동 ,2727,답,572280
2012,70대,강원특별자치도 원주시 무실동 ,3456,"답,전",2950660
2016,70대,강원특별자치도 원주시 무실동 ,12549,전,2703600
2016,60대,강원특별자치도 원주시 무실동 ,10552,"답,전",2268080
2017,70대,강원특별자치도 원주시 무실동 ,4651,과수원,3000000
2019,70대,강원특별자치도 원주시 무실동 ,2800,과수원,3000000
2019,70대,강원특별자치도 원주시 무실동 ,10552,"답,전",3000000
2019,70대,강원특별자치도 원주시 무실동 ,10552,"답,전",3000000
2019,80대,강원특별자치도 원주시 무실동 ,4008,답,1246140
2011,70대,강원특별자치도 원주시 문막읍 건등리,4574,"답,전",1084640
2012,70대,강원특별자치도 원주시 문막읍 건등리,3117,전,1192510
2012,70대,강원특별자치도 원주시 문막읍 건등리,4628,답,931510
2013,60대,강원특별자치도 원주시 문막읍 건등리,2334,답,787040
2014,80대,강원특별자치도 원주시 문막읍 건등리,2836,"답,전",1399270
2014,80대,강원특별자치도 원주시 문막읍 건등리,3690,답,2135040
2014,80대,강원특별자치도 원주시 문막읍 건등리,3690,답,1368460
2014,60대,강원특별자치도 원주시 문막읍 건등리,2172,전,165960
2017,60대,강원특별자치도 원주시 문막읍 건등리,7359,답,2961710
2018,70대,강원특별자치도 원주시 문막읍 건등리,4525,답,852070
2018,70대,강원특별자치도 원주시 문막읍 건등리,2472,답,1062250
2018,70대,강원특별자치도 원주시 문막읍 건등리,4219,답,2560150
2018,60대,강원특별자치도 원주시 문막읍 건등리,2743,답,1389900
2019,60대,강원특별자치도 원주시 문막읍 건등리,2743,답,1714590
2020,70대,강원특별자치도 원주시 문막읍 건등리,4622,답,3000000
2022,70대,강원특별자치도 원주시 문막읍 건등리,2830,답,761420
2023,80대,강원특별자치도 원주시 문막읍 건등리,3111,답,1691050
2025,80대,강원특별자치도 원주시 문막읍 건등리,9850,답,3000000
2025,60대,강원특별자치도 원주시 문막읍 건등리,1537,답,434710
2025,70대,강원특별자치도 원주시 문막읍 건등리,2657,답,847630
2011,90대,강원특별자치도 원주시 문막읍 궁촌리,3892,답,544290
2012,60대,강원특별자치도 원주시 문막읍 궁촌리,17288,"답,전",1118570
2012,60대,강원특별자치도 원주시 문막읍 궁촌리,16178,"답,전",1088320
2012,60대,강원특별자치도 원주시 문막읍 궁촌리,16178,"답,전",1088320
2012,70대,강원특별자치도 원주시 문막읍 궁촌리,1499,답,433100
2012,70대,강원특별자치도 원주시 문막읍 궁촌리,7143,"답,전",1143600
2017,80대,강원특별자치도 원주시 문막읍 궁촌리,9373,"과수원,답,전",2744740
2019,70대,강원특별자치도 원주시 문막읍 궁촌리,2477,답,1417140
2023,80대,강원특별자치도 원주시 문막읍 궁촌리,4328,답,2917730
2023,80대,강원특별자치도 원주시 문막읍 궁촌리,6052,답,2217100
2015,60대,강원특별자치도 원주시 문막읍 동화리,2514,답,644700
2017,70대,강원특별자치도 원주시 문막읍 동화리,4166,전,3000000
2020,70대,강원특별자치도 원주시 문막읍 동화리,3681,답,3000000
2020,70대,강원특별자치도 원주시 문막읍 동화리,3556,답,1424210
2021,60대,강원특별자치도 원주시 문막읍 동화리,3802,전,1011930
2021,60대,강원특별자치도 원주시 문막읍 동화리,1732,전,1513040
2021,70대,강원특별자치도 원주시 문막읍 동화리,744,전,212650
2025,60대,강원특별자치도 원주시 문막읍 동화리,3733,답,2384860
2025,60대,강원특별자치도 원주시 문막읍 동화리,4081,답,1409180
2012,70대,강원특별자치도 원주시 문막읍 문막리,3098,답,949840
2012,70대,강원특별자치도 원주시 문막읍 문막리,3098,답,949840
2012,70대,강원특별자치도 원주시 문막읍 문막리,4446,"답,전",2208140
2012,70대,강원특별자치도 원주시 문막읍 문막리,2043,전,79300
2014,70대,강원특별자치도 원주시 문막읍 문막리,3904,답,1481640
2017,70대,강원특별자치도 원주시 문막읍 문막리,2252,답,1409320
2017,60대,강원특별자치도 원주시 문막읍 문막리,5901,답,2507190
2019,60대,강원특별자치도 원주시 문막읍 문막리,1107,답,461750
2021,70대,강원특별자치도 원주시 문막읍 문막리,2746,전,1152820
2024,70대,강원특별자치도 원주시 문막읍 문막리,2340,답,1048980
