고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
4812725028112610007,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1261-7,2026,1,108700,2026-04-30,N,2026-05-21,48120
4812725028112600005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1260-5,2026,1,220800,2026-04-30,N,2026-05-21,48120
4812725028112590000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1259,2026,1,211500,2026-04-30,N,2026-05-21,48120
4812725028112580002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1258-2,2026,1,204900,2026-04-30,N,2026-05-21,48120
4812725028112470003,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1247-3,2026,1,259500,2026-04-30,N,2026-05-21,48120
4812725028112470002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1247-2,2026,1,259500,2026-04-30,N,2026-05-21,48120
4812725028112450003,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1245-3,2026,1,290100,2026-04-30,N,2026-05-21,48120
4812725028112450002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1245-2,2026,1,290100,2026-04-30,N,2026-05-21,48120
4812725028112450001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1245-1,2026,1,336400,2026-04-30,N,2026-05-21,48120
4812725028112440000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1244,2026,1,290100,2026-04-30,N,2026-05-21,48120
4812725028112350004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1235-4,2026,1,114600,2026-04-30,N,2026-05-21,48120
4812725028112340002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1234-2,2026,1,9960,2026-04-30,N,2026-05-21,48120
4812725028112330001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1233-1,2026,1,114600,2026-04-30,N,2026-05-21,48120
4812725028112200005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1220-5,2026,1,100200,2026-04-30,N,2026-05-21,48120
4812725028112200004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1220-4,2026,1,108200,2026-04-30,N,2026-05-21,48120
